month,health_board,age_group,simd_quintile,presentations
2021-07,NHS Fife,76+,2,14
2021-07,NHS Fife,76+,3,10
2021-07,NHS Fife,76+,4,4
2021-07,NHS Fife,76+,5,4
2021-07,NHS Forth Valley,0-17,1,54
2021-07,NHS Forth Valley,0-17,2,34
2021-07,NHS Forth Valley,0-17,3,25
2021-07,NHS Forth Valley,0-17,4,13
2021-07,NHS Forth Valley,0-17,5,14
2021-07,NHS Forth Valley,18-25,1,177
2021-07,NHS Forth Valley,18-25,2,117
2021-07,NHS Forth Valley,18-25,3,98
2021-07,NHS Forth Valley,18-25,4,70
2021-07,NHS Forth Valley,18-25,5,45
2021-07,NHS Forth Valley,26-35,1,118
2021-07,NHS Forth Valley,26-35,2,98
2021-07,NHS Forth Valley,26-35,3,77
2021-07,NHS Forth Valley,26-35,4,44
2021-07,NHS Forth Valley,26-35,5,30
2021-07,NHS Forth Valley,36-45,1,103
2021-07,NHS Forth Valley,36-45,2,91
2021-07,NHS Forth Valley,36-45,3,71
2021-07,NHS Forth Valley,36-45,4,35
2021-07,NHS Forth Valley,36-45,5,26
2021-07,NHS Forth Valley,46-55,1,121
2021-07,NHS Forth Valley,46-55,2,72
2021-07,NHS Forth Valley,46-55,3,64
2021-07,NHS Forth Valley,46-55,4,31
2021-07,NHS Forth Valley,46-55,5,26
2021-07,NHS Forth Valley,56-65,1,59
2021-07,NHS Forth Valley,56-65,2,46
2021-07,NHS Forth Valley,56-65,3,33
2021-07,NHS Forth Valley,56-65,4,36
2021-07,NHS Forth Valley,56-65,5,17
2021-07,NHS Forth Valley,66-75,1,29
2021-07,NHS Forth Valley,66-75,2,27
2021-07,NHS Forth Valley,66-75,3,22
2021-07,NHS Forth Valley,66-75,4,14
2021-07,NHS Forth Valley,66-75,5,10
2021-07,NHS Forth Valley,76+,1,17
2021-07,NHS Forth Valley,76+,2,9
2021-07,NHS Forth Valley,76+,3,7
2021-07,NHS Forth Valley,76+,4,3
2021-07,NHS Forth Valley,76+,5,3
2021-07,NHS Grampian,0-17,1,89
2021-07,NHS Grampian,0-17,2,63
2021-07,NHS Grampian,0-17,3,52
2021-07,NHS Grampian,0-17,4,35
2021-07,NHS Grampian,0-17,5,20
2021-07,NHS Grampian,18-25,1,294
2021-07,NHS Grampian,18-25,2,181
2021-07,NHS Grampian,18-25,3,149
2021-07,NHS Grampian,18-25,4,86
2021-07,NHS Grampian,18-25,5,50
2021-07,NHS Grampian,26-35,1,228
2021-07,NHS Grampian,26-35,2,172
2021-07,NHS Grampian,26-35,3,125
2021-07,NHS Grampian,26-35,4,89
2021-07,NHS Grampian,26-35,5,52
2021-07,NHS Grampian,36-45,1,172
2021-07,NHS Grampian,36-45,2,118
2021-07,NHS Grampian,36-45,3,77
2021-07,NHS Grampian,36-45,4,61
2021-07,NHS Grampian,36-45,5,34
2021-07,NHS Grampian,46-55,1,161
2021-07,NHS Grampian,46-55,2,102
2021-07,NHS Grampian,46-55,3,103
2021-07,NHS Grampian,46-55,4,53
2021-07,NHS Grampian,46-55,5,46
2021-07,NHS Grampian,56-65,1,104
2021-07,NHS Grampian,56-65,2,63
2021-07,NHS Grampian,56-65,3,80
2021-07,NHS Grampian,56-65,4,42
2021-07,NHS Grampian,56-65,5,25
2021-07,NHS Grampian,66-75,1,69
2021-07,NHS Grampian,66-75,2,35
2021-07,NHS Grampian,66-75,3,27
2021-07,NHS Grampian,66-75,4,16
2021-07,NHS Grampian,66-75,5,6
2021-07,NHS Grampian,76+,1,33
2021-07,NHS Grampian,76+,2,18
2021-07,NHS Grampian,76+,3,9
2021-07,NHS Grampian,76+,4,10
2021-07,NHS Grampian,76+,5,7
2021-07,NHS Greater Glasgow and Clyde,0-17,1,188
2021-07,NHS Greater Glasgow and Clyde,0-17,2,132
2021-07,NHS Greater Glasgow and Clyde,0-17,3,115
2021-07,NHS Greater Glasgow and Clyde,0-17,4,62
2021-07,NHS Greater Glasgow and Clyde,0-17,5,34
2021-07,NHS Greater Glasgow and Clyde,18-25,1,509
2021-07,NHS Greater Glasgow and Clyde,18-25,2,393
2021-07,NHS Greater Glasgow and Clyde,18-25,3,329
2021-07,NHS Greater Glasgow and Clyde,18-25,4,187
2021-07,NHS Greater Glasgow and Clyde,18-25,5,129
2021-07,NHS Greater Glasgow and Clyde,26-35,1,381
2021-07,NHS Greater Glasgow and Clyde,26-35,2,271
2021-07,NHS Greater Glasgow and Clyde,26-35,3,229
2021-07,NHS Greater Glasgow and Clyde,26-35,4,154
2021-07,NHS Greater Glasgow and Clyde,26-35,5,98
2021-07,NHS Greater Glasgow and Clyde,36-45,1,322
2021-07,NHS Greater Glasgow and Clyde,36-45,2,240
2021-07,NHS Greater Glasgow and Clyde,36-45,3,193
2021-07,NHS Greater Glasgow and Clyde,36-45,4,112
2021-07,NHS Greater Glasgow and Clyde,36-45,5,66
2021-07,NHS Greater Glasgow and Clyde,46-55,1,356
2021-07,NHS Greater Glasgow and Clyde,46-55,2,243
2021-07,NHS Greater Glasgow and Clyde,46-55,3,189
2021-07,NHS Greater Glasgow and Clyde,46-55,4,131
2021-07,NHS Greater Glasgow and Clyde,46-55,5,82
2021-07,NHS Greater Glasgow and Clyde,56-65,1,199
2021-07,NHS Greater Glasgow and Clyde,56-65,2,172
2021-07,NHS Greater Glasgow and Clyde,56-65,3,117
2021-07,NHS Greater Glasgow and Clyde,56-65,4,74
2021-07,NHS Greater Glasgow and Clyde,56-65,5,45
2021-07,NHS Greater Glasgow and Clyde,66-75,1,107
2021-07,NHS Greater Glasgow and Clyde,66-75,2,68
2021-07,NHS Greater Glasgow and Clyde,66-75,3,75
2021-07,NHS Greater Glasgow and Clyde,66-75,4,30
2021-07,NHS Greater Glasgow and Clyde,66-75,5,18
2021-07,NHS Greater Glasgow and Clyde,76+,1,49
2021-07,NHS Greater Glasgow and Clyde,76+,2,35
2021-07,NHS Greater Glasgow and Clyde,76+,3,31
2021-07,NHS Greater Glasgow and Clyde,76+,4,14
2021-07,NHS Greater Glasgow and Clyde,76+,5,9
2021-07,NHS Highland,0-17,1,58
2021-07,NHS Highland,0-17,2,45
2021-07,NHS Highland,0-17,3,34
2021-07,NHS Highland,0-17,4,24
2021-07,NHS Highland,0-17,5,18
2021-07,NHS Highland,18-25,1,208
2021-07,NHS Highland,18-25,2,130
2021-07,NHS Highland,18-25,3,115
2021-07,NHS Highland,18-25,4,77
2021-07,NHS Highland,18-25,5,43
2021-07,NHS Highland,26-35,1,161
2021-07,NHS Highland,26-35,2,137
2021-07,NHS Highland,26-35,3,86
2021-07,NHS Highland,26-35,4,52
2021-07,NHS Highland,26-35,5,34
2021-07,NHS Highland,36-45,1,107
2021-07,NHS Highland,36-45,2,88
2021-07,NHS Highland,36-45,3,70
2021-07,NHS Highland,36-45,4,43
2021-07,NHS Highland,36-45,5,20
2021-07,NHS Highland,46-55,1,101
2021-07,NHS Highland,46-55,2,76
2021-07,NHS Highland,46-55,3,81
2021-07,NHS Highland,46-55,4,34
2021-07,NHS Highland,46-55,5,17
2021-07,NHS Highland,56-65,1,75
2021-07,NHS Highland,56-65,2,65
2021-07,NHS Highland,56-65,3,46
2021-07,NHS Highland,56-65,4,23
2021-07,NHS Highland,56-65,5,19
2021-07,NHS Highland,66-75,1,34
2021-07,NHS Highland,66-75,2,28
2021-07,NHS Highland,66-75,3,30
2021-07,NHS Highland,66-75,4,17
2021-07,NHS Highland,66-75,5,10
2021-07,NHS Highland,76+,1,17
2021-07,NHS Highland,76+,2,8
2021-07,NHS Highland,76+,3,14
2021-07,NHS Highland,76+,4,5
2021-07,NHS Highland,76+,5,5
2021-07,NHS Lanarkshire,0-17,1,97
2021-07,NHS Lanarkshire,0-17,2,72
2021-07,NHS Lanarkshire,0-17,3,51
2021-07,NHS Lanarkshire,0-17,4,37
2021-07,NHS Lanarkshire,0-17,5,21
2021-07,NHS Lanarkshire,18-25,1,315
2021-07,NHS Lanarkshire,18-25,2,196
2021-07,NHS Lanarkshire,18-25,3,172
2021-07,NHS Lanarkshire,18-25,4,111
2021-07,NHS Lanarkshire,18-25,5,75
2021-07,NHS Lanarkshire,26-35,1,272
2021-07,NHS Lanarkshire,26-35,2,196
2021-07,NHS Lanarkshire,26-35,3,150
2021-07,NHS Lanarkshire,26-35,4,94
2021-07,NHS Lanarkshire,26-35,5,55
2021-07,NHS Lanarkshire,36-45,1,210
2021-07,NHS Lanarkshire,36-45,2,130
2021-07,NHS Lanarkshire,36-45,3,92
2021-07,NHS Lanarkshire,36-45,4,69
2021-07,NHS Lanarkshire,36-45,5,48
2021-07,NHS Lanarkshire,46-55,1,179
2021-07,NHS Lanarkshire,46-55,2,140
2021-07,NHS Lanarkshire,46-55,3,126
2021-07,NHS Lanarkshire,46-55,4,65
2021-07,NHS Lanarkshire,46-55,5,49
2021-07,NHS Lanarkshire,56-65,1,117
2021-07,NHS Lanarkshire,56-65,2,83
2021-07,NHS Lanarkshire,56-65,3,78
2021-07,NHS Lanarkshire,56-65,4,42
2021-07,NHS Lanarkshire,56-65,5,28
2021-07,NHS Lanarkshire,66-75,1,61
2021-07,NHS Lanarkshire,66-75,2,43
2021-07,NHS Lanarkshire,66-75,3,38
2021-07,NHS Lanarkshire,66-75,4,36
2021-07,NHS Lanarkshire,66-75,5,14
2021-07,NHS Lanarkshire,76+,1,24
2021-07,NHS Lanarkshire,76+,2,15
2021-07,NHS Lanarkshire,76+,3,20
2021-07,NHS Lanarkshire,76+,4,12
2021-07,NHS Lanarkshire,76+,5,7
2021-07,NHS Lothian,0-17,1,145
2021-07,NHS Lothian,0-17,2,93
2021-07,NHS Lothian,0-17,3,81
2021-07,NHS Lothian,0-17,4,42
2021-07,NHS Lothian,0-17,5,27
2021-07,NHS Lothian,18-25,1,432
2021-07,NHS Lothian,18-25,2,293
2021-07,NHS Lothian,18-25,3,260
2021-07,NHS Lothian,18-25,4,140
2021-07,NHS Lothian,18-25,5,100
2021-07,NHS Lothian,26-35,1,341
2021-07,NHS Lothian,26-35,2,273
2021-07,NHS Lothian,26-35,3,182
2021-07,NHS Lothian,26-35,4,125
2021-07,NHS Lothian,26-35,5,72
2021-07,NHS Lothian,36-45,1,254
2021-07,NHS Lothian,36-45,2,191
2021-07,NHS Lothian,36-45,3,142
2021-07,NHS Lothian,36-45,4,98
2021-07,NHS Lothian,36-45,5,59
2021-07,NHS Lothian,46-55,1,241
2021-07,NHS Lothian,46-55,2,202
2021-07,NHS Lothian,46-55,3,124
2021-07,NHS Lothian,46-55,4,79
2021-07,NHS Lothian,46-55,5,60
2021-07,NHS Lothian,56-65,1,178
2021-07,NHS Lothian,56-65,2,128
2021-07,NHS Lothian,56-65,3,98
2021-07,NHS Lothian,56-65,4,55
2021-07,NHS Lothian,56-65,5,37
2021-07,NHS Lothian,66-75,1,90
2021-07,NHS Lothian,66-75,2,60
2021-07,NHS Lothian,66-75,3,44
2021-07,NHS Lothian,66-75,4,26
2021-07,NHS Lothian,66-75,5,19
2021-07,NHS Lothian,76+,1,32
2021-07,NHS Lothian,76+,2,25
2021-07,NHS Lothian,76+,3,22
2021-07,NHS Lothian,76+,4,14
2021-07,NHS Lothian,76+,5,4
2021-07,NHS Orkney,0-17,1,7
2021-07,NHS Orkney,0-17,2,10
2021-07,NHS Orkney,0-17,3,8
2021-07,NHS Orkney,0-17,4,3
2021-07,NHS Orkney,0-17,5,2
2021-07,NHS Orkney,18-25,1,33
2021-07,NHS Orkney,18-25,2,24
2021-07,NHS Orkney,18-25,3,16
2021-07,NHS Orkney,18-25,4,10
2021-07,NHS Orkney,18-25,5,10
2021-07,NHS Orkney,26-35,1,25
2021-07,NHS Orkney,26-35,2,20
2021-07,NHS Orkney,26-35,3,18
2021-07,NHS Orkney,26-35,4,6
2021-07,NHS Orkney,26-35,5,6
2021-07,NHS Orkney,36-45,1,24
2021-07,NHS Orkney,36-45,2,13
2021-07,NHS Orkney,36-45,3,13
2021-07,NHS Orkney,36-45,4,5
2021-07,NHS Orkney,36-45,5,3
2021-07,NHS Orkney,46-55,1,18
2021-07,NHS Orkney,46-55,2,20
2021-07,NHS Orkney,46-55,3,10
2021-07,NHS Orkney,46-55,4,8
2021-07,NHS Orkney,46-55,5,6
2021-07,NHS Orkney,56-65,1,14
2021-07,NHS Orkney,56-65,2,14
2021-07,NHS Orkney,56-65,3,8
2021-07,NHS Orkney,56-65,4,9
2021-07,NHS Orkney,56-65,5,4
2021-07,NHS Orkney,66-75,1,5
2021-07,NHS Orkney,66-75,2,5
2021-07,NHS Orkney,66-75,3,2
2021-07,NHS Orkney,66-75,4,3
2021-07,NHS Orkney,66-75,5,1
2021-07,NHS Orkney,76+,1,1
2021-07,NHS Orkney,76+,2,1
2021-07,NHS Orkney,76+,3,2
2021-07,NHS Shetland,0-17,1,12
2021-07,NHS Shetland,0-17,2,11
2021-07,NHS Shetland,0-17,3,5
2021-07,NHS Shetland,0-17,4,2
2021-07,NHS Shetland,0-17,5,3
2021-07,NHS Shetland,18-25,1,38
2021-07,NHS Shetland,18-25,2,20
2021-07,NHS Shetland,18-25,3,15
2021-07,NHS Shetland,18-25,4,8
2021-07,NHS Shetland,18-25,5,8
2021-07,NHS Shetland,26-35,1,28
2021-07,NHS Shetland,26-35,2,22
2021-07,NHS Shetland,26-35,3,12
2021-07,NHS Shetland,26-35,4,8
2021-07,NHS Shetland,26-35,5,1
2021-07,NHS Shetland,36-45,1,17
2021-07,NHS Shetland,36-45,2,17
2021-07,NHS Shetland,36-45,3,12
2021-07,NHS Shetland,36-45,4,7
2021-07,NHS Shetland,36-45,5,6
2021-07,NHS Shetland,46-55,1,23
2021-07,NHS Shetland,46-55,2,27
2021-07,NHS Shetland,46-55,3,13
2021-07,NHS Shetland,46-55,4,7
2021-07,NHS Shetland,46-55,5,5
2021-07,NHS Shetland,56-65,1,5
2021-07,NHS Shetland,56-65,2,11
2021-07,NHS Shetland,56-65,3,10
2021-07,NHS Shetland,56-65,4,7
2021-07,NHS Shetland,56-65,5,5
2021-07,NHS Shetland,66-75,1,9
2021-07,NHS Shetland,66-75,2,4
2021-07,NHS Shetland,66-75,3,3
2021-07,NHS Shetland,66-75,4,2
2021-07,NHS Shetland,66-75,5,2
2021-07,NHS Shetland,76+,1,1
2021-07,NHS Shetland,76+,2,1
2021-07,NHS Shetland,76+,3,2
2021-07,NHS Shetland,76+,5,1
2021-07,NHS Tayside,0-17,1,74
2021-07,NHS Tayside,0-17,2,54
2021-07,NHS Tayside,0-17,3,49
2021-07,NHS Tayside,0-17,4,27
2021-07,NHS Tayside,0-17,5,15
2021-07,NHS Tayside,18-25,1,253
2021-07,NHS Tayside,18-25,2,185
2021-07,NHS Tayside,18-25,3,151
2021-07,NHS Tayside,18-25,4,100
2021-07,NHS Tayside,18-25,5,55
2021-07,NHS Tayside,26-35,1,218
2021-07,NHS Tayside,26-35,2,133
2021-07,NHS Tayside,26-35,3,113
2021-07,NHS Tayside,26-35,4,65
2021-07,NHS Tayside,26-35,5,52
2021-07,NHS Tayside,36-45,1,151
2021-07,NHS Tayside,36-45,2,113
2021-07,NHS Tayside,36-45,3,89
2021-07,NHS Tayside,36-45,4,54
2021-07,NHS Tayside,36-45,5,38
2021-07,NHS Tayside,46-55,1,152
2021-07,NHS Tayside,46-55,2,131
2021-07,NHS Tayside,46-55,3,96
2021-07,NHS Tayside,46-55,4,49
2021-07,NHS Tayside,46-55,5,39
2021-07,NHS Tayside,56-65,1,108
2021-07,NHS Tayside,56-65,2,75
2021-07,NHS Tayside,56-65,3,54
2021-07,NHS Tayside,56-65,4,41
2021-07,NHS Tayside,56-65,5,25
2021-07,NHS Tayside,66-75,1,47
2021-07,NHS Tayside,66-75,2,31
2021-07,NHS Tayside,66-75,3,31
2021-07,NHS Tayside,66-75,4,10
2021-07,NHS Tayside,66-75,5,12
2021-07,NHS Tayside,76+,1,21
2021-07,NHS Tayside,76+,2,17
2021-07,NHS Tayside,76+,3,10
2021-07,NHS Tayside,76+,4,3
2021-07,NHS Tayside,76+,5,9
2021-07,NHS Western Isles,0-17,1,17
2021-07,NHS Western Isles,0-17,2,13
2021-07,NHS Western Isles,0-17,3,5
2021-07,NHS Western Isles,0-17,4,10
2021-07,NHS Western Isles,0-17,5,3
2021-07,NHS Western Isles,18-25,1,46
2021-07,NHS Western Isles,18-25,2,30
2021-07,NHS Western Isles,18-25,3,28
2021-07,NHS Western Isles,18-25,4,18
2021-07,NHS Western Isles,18-25,5,8
2021-07,NHS Western Isles,26-35,1,28
2021-07,NHS Western Isles,26-35,2,28
2021-07,NHS Western Isles,26-35,3,19
2021-07,NHS Western Isles,26-35,4,10
2021-07,NHS Western Isles,26-35,5,6
2021-07,NHS Western Isles,36-45,1,16
2021-07,NHS Western Isles,36-45,2,22
2021-07,NHS Western Isles,36-45,3,14
2021-07,NHS Western Isles,36-45,4,10
2021-07,NHS Western Isles,36-45,5,6
2021-07,NHS Western Isles,46-55,1,25
2021-07,NHS Western Isles,46-55,2,21
2021-07,NHS Western Isles,46-55,3,16
2021-07,NHS Western Isles,46-55,4,10
2021-07,NHS Western Isles,46-55,5,5
2021-07,NHS Western Isles,56-65,1,21
2021-07,NHS Western Isles,56-65,2,9
2021-07,NHS Western Isles,56-65,3,9
2021-07,NHS Western Isles,56-65,4,4
2021-07,NHS Western Isles,56-65,5,2
2021-07,NHS Western Isles,66-75,1,6
2021-07,NHS Western Isles,66-75,2,6
2021-07,NHS Western Isles,66-75,3,5
2021-07,NHS Western Isles,66-75,4,3
2021-07,NHS Western Isles,66-75,5,5
2021-07,NHS Western Isles,76+,1,2
2021-07,NHS Western Isles,76+,2,4
2021-07,NHS Western Isles,76+,3,1
2021-07,NHS Western Isles,76+,4,1
2021-07,NHS Western Isles,76+,5,1
2021-08,NHS Ayrshire and Arran,0-17,1,77
2021-08,NHS Ayrshire and Arran,0-17,2,57
2021-08,NHS Ayrshire and Arran,0-17,3,45
2021-08,NHS Ayrshire and Arran,0-17,4,23
2021-08,NHS Ayrshire and Arran,0-17,5,22
2021-08,NHS Ayrshire and Arran,18-25,1,278
2021-08,NHS Ayrshire and Arran,18-25,2,178
2021-08,NHS Ayrshire and Arran,18-25,3,126
2021-08,NHS Ayrshire and Arran,18-25,4,95
2021-08,NHS Ayrshire and Arran,18-25,5,60
2021-08,NHS Ayrshire and Arran,26-35,1,222
2021-08,NHS Ayrshire and Arran,26-35,2,135
2021-08,NHS Ayrshire and Arran,26-35,3,116
2021-08,NHS Ayrshire and Arran,26-35,4,66
2021-08,NHS Ayrshire and Arran,26-35,5,53
2021-08,NHS Ayrshire and Arran,36-45,1,135
2021-08,NHS Ayrshire and Arran,36-45,2,115
2021-08,NHS Ayrshire and Arran,36-45,3,76
2021-08,NHS Ayrshire and Arran,36-45,4,32
2021-08,NHS Ayrshire and Arran,36-45,5,33
2021-08,NHS Ayrshire and Arran,46-55,1,134
2021-08,NHS Ayrshire and Arran,46-55,2,106
2021-08,NHS Ayrshire and Arran,46-55,3,82
2021-08,NHS Ayrshire and Arran,46-55,4,55
2021-08,NHS Ayrshire and Arran,46-55,5,28
2021-08,NHS Ayrshire and Arran,56-65,1,92
2021-08,NHS Ayrshire and Arran,56-65,2,79
2021-08,NHS Ayrshire and Arran,56-65,3,53
2021-08,NHS Ayrshire and Arran,56-65,4,28
2021-08,NHS Ayrshire and Arran,56-65,5,21
2021-08,NHS Ayrshire and Arran,66-75,1,52
2021-08,NHS Ayrshire and Arran,66-75,2,39
2021-08,NHS Ayrshire and Arran,66-75,3,32
2021-08,NHS Ayrshire and Arran,66-75,4,9
2021-08,NHS Ayrshire and Arran,66-75,5,8
2021-08,NHS Ayrshire and Arran,76+,1,21
2021-08,NHS Ayrshire and Arran,76+,2,10
2021-08,NHS Ayrshire and Arran,76+,3,14
2021-08,NHS Ayrshire and Arran,76+,4,6
2021-08,NHS Ayrshire and Arran,76+,5,6
2021-08,NHS Borders,0-17,1,23
2021-08,NHS Borders,0-17,2,29
2021-08,NHS Borders,0-17,3,15
2021-08,NHS Borders,0-17,4,11
2021-08,NHS Borders,0-17,5,7
2021-08,NHS Borders,18-25,1,107
2021-08,NHS Borders,18-25,2,80
2021-08,NHS Borders,18-25,3,59
2021-08,NHS Borders,18-25,4,37
2021-08,NHS Borders,18-25,5,26
2021-08,NHS Borders,26-35,1,86
2021-08,NHS Borders,26-35,2,48
2021-08,NHS Borders,26-35,3,41
2021-08,NHS Borders,26-35,4,30
2021-08,NHS Borders,26-35,5,20
2021-08,NHS Borders,36-45,1,62
2021-08,NHS Borders,36-45,2,56
2021-08,NHS Borders,36-45,3,41
2021-08,NHS Borders,36-45,4,14
2021-08,NHS Borders,36-45,5,12
2021-08,NHS Borders,46-55,1,62
2021-08,NHS Borders,46-55,2,40
2021-08,NHS Borders,46-55,3,30
2021-08,NHS Borders,46-55,4,23
2021-08,NHS Borders,46-55,5,9
2021-08,NHS Borders,56-65,1,37
2021-08,NHS Borders,56-65,2,31
2021-08,NHS Borders,56-65,3,24
2021-08,NHS Borders,56-65,4,11
2021-08,NHS Borders,56-65,5,11
2021-08,NHS Borders,66-75,1,15
2021-08,NHS Borders,66-75,2,21
2021-08,NHS Borders,66-75,3,16
2021-08,NHS Borders,66-75,4,4
2021-08,NHS Borders,66-75,5,2
2021-08,NHS Borders,76+,1,6
2021-08,NHS Borders,76+,2,4
2021-08,NHS Borders,76+,3,6
2021-08,NHS Borders,76+,4,3
2021-08,NHS Borders,76+,5,1
2021-08,NHS Dumfries and Galloway,0-17,1,56
2021-08,NHS Dumfries and Galloway,0-17,2,36
2021-08,NHS Dumfries and Galloway,0-17,3,40
2021-08,NHS Dumfries and Galloway,0-17,4,13
2021-08,NHS Dumfries and Galloway,0-17,5,8
2021-08,NHS Dumfries and Galloway,18-25,1,136
2021-08,NHS Dumfries and Galloway,18-25,2,105
2021-08,NHS Dumfries and Galloway,18-25,3,88
2021-08,NHS Dumfries and Galloway,18-25,4,47
2021-08,NHS Dumfries and Galloway,18-25,5,31
2021-08,NHS Dumfries and Galloway,26-35,1,111
2021-08,NHS Dumfries and Galloway,26-35,2,93
2021-08,NHS Dumfries and Galloway,26-35,3,79
2021-08,NHS Dumfries and Galloway,26-35,4,43
2021-08,NHS Dumfries and Galloway,26-35,5,32
2021-08,NHS Dumfries and Galloway,36-45,1,85
2021-08,NHS Dumfries and Galloway,36-45,2,64
2021-08,NHS Dumfries and Galloway,36-45,3,39
2021-08,NHS Dumfries and Galloway,36-45,4,36
2021-08,NHS Dumfries and Galloway,36-45,5,18
2021-08,NHS Dumfries and Galloway,46-55,1,91
2021-08,NHS Dumfries and Galloway,46-55,2,65
2021-08,NHS Dumfries and Galloway,46-55,3,48
2021-08,NHS Dumfries and Galloway,46-55,4,34
2021-08,NHS Dumfries and Galloway,46-55,5,18
2021-08,NHS Dumfries and Galloway,56-65,1,49
2021-08,NHS Dumfries and Galloway,56-65,2,30
2021-08,NHS Dumfries and Galloway,56-65,3,39
2021-08,NHS Dumfries and Galloway,56-65,4,16
2021-08,NHS Dumfries and Galloway,56-65,5,18
2021-08,NHS Dumfries and Galloway,66-75,1,29
2021-08,NHS Dumfries and Galloway,66-75,2,29
2021-08,NHS Dumfries and Galloway,66-75,3,19
2021-08,NHS Dumfries and Galloway,66-75,4,10
2021-08,NHS Dumfries and Galloway,66-75,5,5
2021-08,NHS Dumfries and Galloway,76+,1,14
2021-08,NHS Dumfries and Galloway,76+,2,9
2021-08,NHS Dumfries and Galloway,76+,3,12
2021-08,NHS Dumfries and Galloway,76+,4,5
2021-08,NHS Dumfries and Galloway,76+,5,1
2021-08,NHS Fife,0-17,1,89
2021-08,NHS Fife,0-17,2,66
2021-08,NHS Fife,0-17,3,50
2021-08,NHS Fife,0-17,4,25
2021-08,NHS Fife,0-17,5,23
2021-08,NHS Fife,18-25,1,241
2021-08,NHS Fife,18-25,2,187
2021-08,NHS Fife,18-25,3,135
2021-08,NHS Fife,18-25,4,97
2021-08,NHS Fife,18-25,5,54
2021-08,NHS Fife,26-35,1,193
2021-08,NHS Fife,26-35,2,139
2021-08,NHS Fife,26-35,3,102
2021-08,NHS Fife,26-35,4,49
2021-08,NHS Fife,26-35,5,39
2021-08,NHS Fife,36-45,1,168
2021-08,NHS Fife,36-45,2,104
2021-08,NHS Fife,36-45,3,95
2021-08,NHS Fife,36-45,4,49
2021-08,NHS Fife,36-45,5,37
2021-08,NHS Fife,46-55,1,129
2021-08,NHS Fife,46-55,2,99
2021-08,NHS Fife,46-55,3,104
2021-08,NHS Fife,46-55,4,43
2021-08,NHS Fife,46-55,5,41
2021-08,NHS Fife,56-65,1,98
2021-08,NHS Fife,56-65,2,78
2021-08,NHS Fife,56-65,3,63
2021-08,NHS Fife,56-65,4,42
2021-08,NHS Fife,56-65,5,16
2021-08,NHS Fife,66-75,1,50
2021-08,NHS Fife,66-75,2,38
2021-08,NHS Fife,66-75,3,29
2021-08,NHS Fife,66-75,4,13
2021-08,NHS Fife,66-75,5,12
2021-08,NHS Fife,76+,1,24
2021-08,NHS Fife,76+,2,15
2021-08,NHS Fife,76+,3,6
2021-08,NHS Fife,76+,4,2
2021-08,NHS Fife,76+,5,6
2021-08,NHS Forth Valley,0-17,1,52
2021-08,NHS Forth Valley,0-17,2,40
2021-08,NHS Forth Valley,0-17,3,44
2021-08,NHS Forth Valley,0-17,4,28
2021-08,NHS Forth Valley,0-17,5,10
2021-08,NHS Forth Valley,18-25,1,197
2021-08,NHS Forth Valley,18-25,2,129
2021-08,NHS Forth Valley,18-25,3,122
2021-08,NHS Forth Valley,18-25,4,66
2021-08,NHS Forth Valley,18-25,5,58
2021-08,NHS Forth Valley,26-35,1,159
2021-08,NHS Forth Valley,26-35,2,119
2021-08,NHS Forth Valley,26-35,3,99
2021-08,NHS Forth Valley,26-35,4,59
2021-08,NHS Forth Valley,26-35,5,43
2021-08,NHS Forth Valley,36-45,1,124
2021-08,NHS Forth Valley,36-45,2,74
2021-08,NHS Forth Valley,36-45,3,66
2021-08,NHS Forth Valley,36-45,4,38
2021-08,NHS Forth Valley,36-45,5,25
2021-08,NHS Forth Valley,46-55,1,134
2021-08,NHS Forth Valley,46-55,2,90
2021-08,NHS Forth Valley,46-55,3,67
2021-08,NHS Forth Valley,46-55,4,35
2021-08,NHS Forth Valley,46-55,5,26
2021-08,NHS Forth Valley,56-65,1,54
2021-08,NHS Forth Valley,56-65,2,63
2021-08,NHS Forth Valley,56-65,3,48
2021-08,NHS Forth Valley,56-65,4,29
2021-08,NHS Forth Valley,56-65,5,14
2021-08,NHS Forth Valley,66-75,1,43
2021-08,NHS Forth Valley,66-75,2,25
2021-08,NHS Forth Valley,66-75,3,25
2021-08,NHS Forth Valley,66-75,4,15
2021-08,NHS Forth Valley,66-75,5,8
2021-08,NHS Forth Valley,76+,1,14
2021-08,NHS Forth Valley,76+,2,13
2021-08,NHS Forth Valley,76+,3,8
2021-08,NHS Forth Valley,76+,4,8
2021-08,NHS Forth Valley,76+,5,4
2021-08,NHS Grampian,0-17,1,115
2021-08,NHS Grampian,0-17,2,81
2021-08,NHS Grampian,0-17,3,57
2021-08,NHS Grampian,0-17,4,38
2021-08,NHS Grampian,0-17,5,28
2021-08,NHS Grampian,18-25,1,323
2021-08,NHS Grampian,18-25,2,219
2021-08,NHS Grampian,18-25,3,178
2021-08,NHS Grampian,18-25,4,103
2021-08,NHS Grampian,18-25,5,75
2021-08,NHS Grampian,26-35,1,262
2021-08,NHS Grampian,26-35,2,182
2021-08,NHS Grampian,26-35,3,126
2021-08,NHS Grampian,26-35,4,95
2021-08,NHS Grampian,26-35,5,74
2021-08,NHS Grampian,36-45,1,183
2021-08,NHS Grampian,36-45,2,132
2021-08,NHS Grampian,36-45,3,102
